ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,InvoiceNumber,Reference,InvoiceDate,DueDate,PlannedDate,Total,TaxTotal,InvoiceAmountPaid,InvoiceAmountDue,InventoryItemCode,Description,Quantity,UnitAmount,Discount,LineAmount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,Type,Sent,Status,GBP rate,LineAmountGBP,Period,Channel,Country,Region
Thinkery Austin,blopez@thinkeryaustin.org,1830 Simond Avenue,,,,Austin,TX,78723,US,1830 Simond Avenue,,,Thinkery Austin,Austin,TX,78723,US,INV-1109,QU-0525,5/15/2018,6/14/2018,,250,0,250,0,,"SHIP TO: Megan KitePleasant Hill Elementary6405 Circle S RdAustin, TX 78745",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1108,"QU-0519, PO 52916",5/14/2018,6/13/2018,,527.14,0,527.14,0,PC0004,HUE HD Pro Camera (Black),7,69.95,,489.65,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,358.3556551,May-18,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1108,"QU-0519, PO 52916",5/14/2018,6/13/2018,,527.14,0,527.14,0,Delivery,Shipping,1,37.49,,37.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,27.43746249,May-18,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1108,"QU-0519, PO 52916",5/14/2018,6/13/2018,,527.14,0,527.14,0,,"SHIP TO: Rhinebeck High School 45 N. Park Rd. Rhinebeck, NY 12572",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
Orlando Science Center,LHarland@osc.org,777 East Princeton St.,"Orlando, ",,,,FL,32803,US,,,,,,,,,INV-1107,,11/5/2018,11/5/2018,,795,0,795,0,UL000P,HUE Animation site license (primary),1,795,,795,4300,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,581.8293593,May-18,Direct,United States,US
Evolution Audio Visual Ltd.,purchasing@evolutionav.ca,Edmonton Office,11668 154th St NW,Attn: Warehouse,Edmonton  ,,AB,T5M 3N8,CA,,,,,,,,,INV-1106,PO 0000052060,11/5/2018,10/6/2018,,223.84,0,223.84,0,PC0004,HUE HD Pro Camera (Black),4,69.95,20,223.84,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,163.819728,May-18,Direct,Canada,RoW
Evolution Audio Visual Ltd.,purchasing@evolutionav.ca,Edmonton Office,11668 154th St NW,Attn: Warehouse,Edmonton  ,,AB,T5M 3N8,CA,,,,,,,,,INV-1106,PO 0000052060,11/5/2018,10/6/2018,,223.84,0,223.84,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,Canada,RoW
Evolution Audio Visual Ltd.,purchasing@evolutionav.ca,Edmonton Office,11668 154th St NW,Attn: Warehouse,Edmonton  ,,AB,T5M 3N8,CA,,,,,,,,,INV-1106,PO 0000052060,11/5/2018,10/6/2018,,223.84,0,223.84,0,,"SHIP TO: Calgary Warehouse - Suite 129, 2312 52 Ave Se Calgary, T2C 0A3, AB",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,Canada,RoW
PCS Edventures!,diane@edventures.com,PCS Edventures!,11915 W. Executive Dr. Ste 101,,,Boise,ID,83713,US,,,,,,,,,INV-1105,PO 10456,8/5/2018,7/6/2018,,2593.2,0,2593.2,0,AS0001,HUE Animation Studio (Blue),45,69.95,20,2518.2,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1842.97194,May-18,Direct,United States,US
PCS Edventures!,diane@edventures.com,PCS Edventures!,11915 W. Executive Dr. Ste 101,,,Boise,ID,83713,US,,,,,,,,,INV-1105,PO 10456,8/5/2018,7/6/2018,,2593.2,0,2593.2,0,Delivery,Shipping,1,75,,75,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,54.8895622,May-18,Direct,United States,US
School Outfitters,kim.holden@schooloutfitters.com,School Outfitters,Attn: Account Payable,3736 Regent Avenue,"Cincinnati, ",,OH,45212,US,,,,,,,,,INV-1104,POI000003859,8/5/2018,7/6/2018,,1678.8,0,1678.8,0,AS0001,HUE Animation Studio (Blue),30,69.95,20,1678.8,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1228.64796,May-18,Direct,United States,US
School Outfitters,kim.holden@schooloutfitters.com,School Outfitters,Attn: Account Payable,3736 Regent Avenue,"Cincinnati, ",,OH,45212,US,,,,,,,,,INV-1104,POI000003859,8/5/2018,7/6/2018,,1678.8,0,1678.8,0,Delivery,Shipping,1,0,0,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
School Outfitters,kim.holden@schooloutfitters.com,School Outfitters,Attn: Account Payable,3736 Regent Avenue,"Cincinnati, ",,OH,45212,US,,,,,,,,,INV-1104,POI000003859,8/5/2018,7/6/2018,,1678.8,0,1678.8,0,,"SO-Goff Distribution1801 E Roosevelt RdLittle Rock, AR 72206",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
STEMfinity,accounting@stemfinity.com,9841 W Emerald Street,,,,Boise,ID,83704,US,9841 W Emerald Street,,,,Boise,ID,83704,,INV-1103,PO 13258,4/5/2018,3/6/2018,,1478.92,0,1478.92,0,AS0001,HUE Animation Studio (Blue),25,69.95,20,1399,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1023.8733,May-18,Direct,United States,US
STEMfinity,accounting@stemfinity.com,9841 W Emerald Street,,,,Boise,ID,83704,US,9841 W Emerald Street,,,,Boise,ID,83704,,INV-1103,PO 13258,4/5/2018,3/6/2018,,1478.92,0,1478.92,0,HD0001,HUE HD Camera (Blue),2,49.95,20,79.92,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,58.49031748,May-18,Direct,United States,US
STEMfinity,accounting@stemfinity.com,9841 W Emerald Street,,,,Boise,ID,83704,US,9841 W Emerald Street,,,,Boise,ID,83704,,INV-1103,PO 13258,4/5/2018,3/6/2018,,1478.92,0,1478.92,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
SOUTHERN LOCAL SCHOOLS,ann.ohlinger@southernlocal.net,PO BOX 147,106 BROADWAY SUITE 1,RACINE ,,,OH,45771,US,,,,,,,,,INV-1102,PO 39842,4/5/2018,3/6/2018,,372.24,0,372.24,0,PC0001,HUE HD Pro Camera (Blue),2,69.95,,139.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,102.38733,May-18,Direct,United States,US
SOUTHERN LOCAL SCHOOLS,ann.ohlinger@southernlocal.net,PO BOX 147,106 BROADWAY SUITE 1,RACINE ,,,OH,45771,US,,,,,,,,,INV-1102,PO 39842,4/5/2018,3/6/2018,,372.24,0,372.24,0,PC0002,HUE HD Pro Camera (Red),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,May-18,Direct,United States,US
SOUTHERN LOCAL SCHOOLS,ann.ohlinger@southernlocal.net,PO BOX 147,106 BROADWAY SUITE 1,RACINE ,,,OH,45771,US,,,,,,,,,INV-1102,PO 39842,4/5/2018,3/6/2018,,372.24,0,372.24,0,PC0003,HUE HD Pro Camera (Green),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,May-18,Direct,United States,US
SOUTHERN LOCAL SCHOOLS,ann.ohlinger@southernlocal.net,PO BOX 147,106 BROADWAY SUITE 1,RACINE ,,,OH,45771,US,,,,,,,,,INV-1102,PO 39842,4/5/2018,3/6/2018,,372.24,0,372.24,0,PC0004,HUE HD Pro Camera (Black),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,May-18,Direct,United States,US
SOUTHERN LOCAL SCHOOLS,ann.ohlinger@southernlocal.net,PO BOX 147,106 BROADWAY SUITE 1,RACINE ,,,OH,45771,US,,,,,,,,,INV-1102,PO 39842,4/5/2018,3/6/2018,,372.24,0,372.24,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,May-18,Direct,United States,US
SOUTHERN LOCAL SCHOOLS,ann.ohlinger@southernlocal.net,PO BOX 147,106 BROADWAY SUITE 1,RACINE ,,,OH,45771,US,,,,,,,,,INV-1102,PO 39842,4/5/2018,3/6/2018,,372.24,0,372.24,0,,Ship to: SOUTHERN LOCAL SCHOOL DISTRICT 920 ELM STREETRACINE OH 45771,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
Orange Unified School District,cbernal@orangeusd.org,1401 North Handy Street,"Orange, ",,,,CA,92867,US,,,,,,,,,INV-1101,PO 184642,4/5/2018,3/6/2018,,162.39,0,162.39,0,AS0002,HUE Animation Studio (Red),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,May-18,Direct,United States,US
Orange Unified School District,cbernal@orangeusd.org,1401 North Handy Street,"Orange, ",,,,CA,92867,US,,,,,,,,,INV-1101,PO 184642,4/5/2018,3/6/2018,,162.39,0,162.39,0,PC0002,HUE HD Pro Camera (Red),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,May-18,Direct,United States,US
Orange Unified School District,cbernal@orangeusd.org,1401 North Handy Street,"Orange, ",,,,CA,92867,US,,,,,,,,,INV-1101,PO 184642,4/5/2018,3/6/2018,,162.39,0,162.39,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,May-18,Direct,United States,US
Orange Unified School District,cbernal@orangeusd.org,1401 North Handy Street,"Orange, ",,,,CA,92867,US,,,,,,,,,INV-1101,PO 184642,4/5/2018,3/6/2018,,162.39,0,162.39,0,,"Ship to: Lampson Elementary 13321 Lampson Ave Garden Grove, CA 92840",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
School Outfitters,kim.holden@schooloutfitters.com,School Outfitters,Attn: Account Payable,3736 Regent Avenue,"Cincinnati, ",,OH,45212,US,,,,,,,,,INV-1100,POI000003842,3/5/2018,2/6/2018,,839.4,0,839.4,0,AS0001,HUE Animation Studio (Blue),15,69.95,20,839.4,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,614.3239802,May-18,Direct,United States,US
School Outfitters,kim.holden@schooloutfitters.com,School Outfitters,Attn: Account Payable,3736 Regent Avenue,"Cincinnati, ",,OH,45212,US,,,,,,,,,INV-1100,POI000003842,3/5/2018,2/6/2018,,839.4,0,839.4,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
School Outfitters,kim.holden@schooloutfitters.com,School Outfitters,Attn: Account Payable,3736 Regent Avenue,"Cincinnati, ",,OH,45212,US,,,,,,,,,INV-1100,POI000003842,3/5/2018,2/6/2018,,839.4,0,839.4,0,,"SHIP TO: SO-Goff Distribution1801 E Roosevelt RdLittle Rock, AR 72206Chris@goffdist.com",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
Linntown Elementary School,nebiker_k@lasd.us,1951 Washington Ave,"Lewisburg, ",,,,PA,17837,US,,,,,,,,,INV-1099,QU-0514,2/5/2018,1/6/2018,,795,0,795,0,UL000S,HUE Animation site license,1,795,,795,4300,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,581.8293593,May-18,Direct,United States,US
Linntown Elementary School,nebiker_k@lasd.us,1951 Washington Ave,"Lewisburg, ",,,,PA,17837,US,,,,,,,,,INV-1099,QU-0514,2/5/2018,1/6/2018,,795,0,795,0,,SITE License code: HUE58DA3862673EB,0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,May-18,Direct,United States,US
School District of Lancaster,accountspayable@lancaster.k12.pa.us,School District of Lancaster,1020 Lehigh Ave.,"Lancaster, ",,,PA,17602,US,,,,,,,,,INV-1098,PO 18004458-00,1/5/2018,5/31/2018,,68,0,68,0,PC0004,HUE HD Pro Camera (Black),1,68,,68,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,49.7665364,May-18,Direct,United States,US
School District of Lancaster,accountspayable@lancaster.k12.pa.us,School District of Lancaster,1020 Lehigh Ave.,"Lancaster, ",,,PA,17602,US,,,,,,,,,INV-1098,PO 18004458-00,1/5/2018,5/31/2018,,68,0,68,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
School District of Lancaster,accountspayable@lancaster.k12.pa.us,School District of Lancaster,1020 Lehigh Ave.,"Lancaster, ",,,PA,17602,US,,,,,,,,,INV-1098,PO 18004458-00,1/5/2018,5/31/2018,,68,0,68,0,,Ship to: Burrowes Elementary School 1001 E. Orange Street Lancaster PA 17603,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-18,Direct,United States,US
Mt Anthony Union High School,,301 Park Street,"Bennington, ",,,,VT,05201,US,,,,,,,,,INV-1097,PO 18401223,4/30/2018,5/30/2018,,79.94,0,79.94,0,AS0003,HUE Animation Studio (Green),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,51.19366501,Apr-18,Direct,United States,US
Mt Anthony Union High School,,301 Park Street,"Bennington, ",,,,VT,05201,US,,,,,,,,,INV-1097,PO 18401223,4/30/2018,5/30/2018,,79.94,0,79.94,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,7.311289685,Apr-18,Direct,United States,US
Ascent Information Technology Limited trading as HUE,kasia@huehd.com,12 Enterprise Way,,,,London,,SW18 1FZ,GB,,,,,,,,,INV-1096,Amazon US and CA sales,4/30/2018,5/30/2018,,9384,0,9384,0,,Stock sold on Amazon US and CA (April 2018),782,12,,9384,4400,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,6867.782023,Apr-18,Direct,United Kingdom,UK
NEENAH JOINT SCHOOL DIST/ TECHNOLOGY,accountspayable@neenah.k12.wi.us,410 S COMMERCIAL STREET,"NEENAH, ",,,,WI,54956,US,,,,,,,,,INV-1095,PO 5041800021,4/26/2018,5/26/2018,,844.19,0,844.19,0,TS0003,HUE Tablet Stand (Green),16,49.95,,799.2,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,584.9031748,Apr-18,Direct,United States,US
NEENAH JOINT SCHOOL DIST/ TECHNOLOGY,accountspayable@neenah.k12.wi.us,410 S COMMERCIAL STREET,"NEENAH, ",,,,WI,54956,US,,,,,,,,,INV-1095,PO 5041800021,4/26/2018,5/26/2018,,844.19,0,844.19,0,Delivery,Shipping,1,44.99,,44.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,32.92641871,Apr-18,Direct,United States,US
NEENAH JOINT SCHOOL DIST/ TECHNOLOGY,accountspayable@neenah.k12.wi.us,410 S COMMERCIAL STREET,"NEENAH, ",,,,WI,54956,US,,,,,,,,,INV-1095,PO 5041800021,4/26/2018,5/26/2018,,844.19,0,844.19,0,,"order to arrive May 4, 2018 via amazon ",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-18,Direct,United States,US
"Tierney Brothers, Inc.",kluke@tierney.com,"1771 Energy Park Drive,",Suite 100,"Saint Paul, ",,,MN,55108,US,,,,,,,,,INV-1094,"QU-0499, PO 2234480",4/26/2018,5/26/2018,,1251.29,0,1251.29,0,HD0004,HUE HD Camera (Black),30,49.95,20,1198.8,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,877.3547622,Apr-18,Direct,United States,US
"Tierney Brothers, Inc.",kluke@tierney.com,"1771 Energy Park Drive,",Suite 100,"Saint Paul, ",,,MN,55108,US,,,,,,,,,INV-1094,"QU-0499, PO 2234480",4/26/2018,5/26/2018,,1251.29,0,1251.29,0,Delivery,Shipping,1,52.49,,52.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,38.41537493,Apr-18,Direct,United States,US
"Tierney Brothers, Inc.",kluke@tierney.com,"1771 Energy Park Drive,",Suite 100,"Saint Paul, ",,,MN,55108,US,,,,,,,,,INV-1094,"QU-0499, PO 2234480",4/26/2018,5/26/2018,,1251.29,0,1251.29,0,,SHIP TO: Tracy L CarrollTaylor School District - MI Randall Elementary8699 Robert Street Taylor MI 48180,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-18,Direct,United States,US
Follett School Solutions,purchaseorders@follett.com,Follett School Solutions,1340 Ridgeview Drive,"McHenry, ",,,IL ,60050,US,,,,,,,,,INV-1093,PO 1442755,4/26/2018,5/26/2018,,653.05,0,653.05,0,AS0001,HUE Animation Studio (Blue),11,69.95,20,615.56,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,450.5042521,Apr-18,Direct,United States,US
Follett School Solutions,purchaseorders@follett.com,Follett School Solutions,1340 Ridgeview Drive,"McHenry, ",,,IL ,60050,US,,,,,,,,,INV-1093,PO 1442755,4/26/2018,5/26/2018,,653.05,0,653.05,0,Delivery,Shipping,1,37.49,,37.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,27.43746249,Apr-18,Direct,United States,US
PCS Edventures!,diane@edventures.com,PCS Edventures!,11915 W. Executive Dr. Ste 101,,,Boise,ID,83713,US,,,,,,,,,INV-1092,PO 10392,4/24/2018,5/24/2018,,597.09,0,597.09,0,AS0001,HUE Animation Studio (Blue),10,69.95,20,559.6,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,409.5493201,Apr-18,Direct,United States,US
PCS Edventures!,diane@edventures.com,PCS Edventures!,11915 W. Executive Dr. Ste 101,,,Boise,ID,83713,US,,,,,,,,,INV-1092,PO 10392,4/24/2018,5/24/2018,,597.09,0,597.09,0,Delivery,Shipping,1,37.49,,37.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,27.43746249,Apr-18,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-1091,PO 3689,4/24/2018,5/24/2018,,1343.04,0,1343.04,0,PC0001,HUE HD Pro Camera (Blue),14,69.95,20,783.44,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,573.3690481,Apr-18,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-1091,PO 3689,4/24/2018,5/24/2018,,1343.04,0,1343.04,0,PC0003,HUE HD Pro Camera (Green),10,69.95,20,559.6,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,409.5493201,Apr-18,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-1091,PO 3689,4/24/2018,5/24/2018,,1343.04,0,1343.04,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-18,Direct,United States,US
West Muskingum Local Schools,tharrison@westmschools.org,150 Kimes Rd,"Zanesville, ",,,,OH,43701,US,,,,,,,,,INV-1090,"QU-0505, PO 373130",4/20/2018,5/20/2018,,162.39,0,162.39,0,PC0004,HUE HD Pro Camera (Black),2,69.95,,139.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,102.38733,Apr-18,Direct,United States,US
West Muskingum Local Schools,tharrison@westmschools.org,150 Kimes Rd,"Zanesville, ",,,,OH,43701,US,,,,,,,,,INV-1090,"QU-0505, PO 373130",4/20/2018,5/20/2018,,162.39,0,162.39,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,Apr-18,Direct,United States,US
Follett School Solutions,purchaseorders@follett.com,Follett School Solutions,1340 Ridgeview Drive,"McHenry, ",,,IL ,60050,US,,,,,,,,,INV-1089,PO 1442060,4/20/2018,5/20/2018,,358.25,0,358.25,0,PC0004,HUE HD Pro Camera (Black),6,69.95,20,335.76,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,245.7295921,Apr-18,Direct,United States,US
Follett School Solutions,purchaseorders@follett.com,Follett School Solutions,1340 Ridgeview Drive,"McHenry, ",,,IL ,60050,US,,,,,,,,,INV-1089,PO 1442060,4/20/2018,5/20/2018,,358.25,0,358.25,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,Apr-18,Direct,United States,US
Oldham County Schools,tina.walsh@oldham.kyschools.us,1900 Button Lane,"La Grange, ",,,,KY,40031,US,,,,,,,,,INV-1088,"TRIAL, PO 81100359",4/19/2018,5/19/2018,,79.94,0,79.94,0,PC0003,HUE HD Pro Camera (Green),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,Apr-18,Direct,United States,US
Oldham County Schools,tina.walsh@oldham.kyschools.us,1900 Button Lane,"La Grange, ",,,,KY,40031,US,,,,,,,,,INV-1088,"TRIAL, PO 81100359",4/19/2018,5/19/2018,,79.94,0,79.94,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,7.311289685,Apr-18,Direct,United States,US
Follett School Solutions,purchaseorders@follett.com,Follett School Solutions,1340 Ridgeview Drive,"McHenry, ",,,IL ,60050,US,,,,,,,,,INV-1087,PO 1440890,4/18/2018,5/18/2018,,358.25,0,358.25,0,AS0001,HUE Animation Studio (Blue),6,69.95,20,335.76,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,245.7295921,Apr-18,Direct,United States,US
Follett School Solutions,purchaseorders@follett.com,Follett School Solutions,1340 Ridgeview Drive,"McHenry, ",,,IL ,60050,US,,,,,,,,,INV-1087,PO 1440890,4/18/2018,5/18/2018,,358.25,0,358.25,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,Apr-18,Direct,United States,US
Decatur County Community Schools,kwiggins@decaturco.k12.in.us,2020 N Montgomery Rd,"Greensburg, ",,,,IN,47240,US,,,,,,,,,INV-1086,"QU-0506, PO 18204",4/17/2018,5/17/2018,,3165.8,0,3165.8,0,PC0004,HUE HD Pro Camera (Black),44,69.95,,3077.8,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,2252.521261,Apr-18,Direct,United States,US
Decatur County Community Schools,kwiggins@decaturco.k12.in.us,2020 N Montgomery Rd,"Greensburg, ",,,,IN,47240,US,,,,,,,,,INV-1086,"QU-0506, PO 18204",4/17/2018,5/17/2018,,3165.8,0,3165.8,0,Delivery,Shipping,1,88,,88,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,64.40375298,Apr-18,Direct,United States,US
STEMfinity,accounting@stemfinity.com,9841 W Emerald Street,,,,Boise,ID,83704,US,9841 W Emerald Street,,,,Boise,ID,83704,,INV-1085,PO 13082,4/16/2018,5/16/2018,,1231.12,0,1231.12,0,AS0001,HUE Animation Studio (Blue),22,69.95,20,1231.12,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,901.0085042,Apr-18,Direct,United States,US
STEMfinity,accounting@stemfinity.com,9841 W Emerald Street,,,,Boise,ID,83704,US,9841 W Emerald Street,,,,Boise,ID,83704,,INV-1085,PO 13082,4/16/2018,5/16/2018,,1231.12,0,1231.12,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-18,Direct,United States,US
Karns City Area School District,,1446 Kittanning Pike,"Karns City, ",,,,PA,16041,US,,,,,,,,,INV-1084,PO 17181418,4/16/2018,5/16/2018,,232.34,0,232.34,0,AS0001,HUE Animation Studio (Blue),3,69.95,,209.85,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,153.580995,Apr-18,Direct,United States,US
Karns City Area School District,,1446 Kittanning Pike,"Karns City, ",,,,PA,16041,US,,,,,,,,,INV-1084,PO 17181418,4/16/2018,5/16/2018,,232.34,0,232.34,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,16.45955005,Apr-18,Direct,United States,US
Karns City Area School District,,1446 Kittanning Pike,"Karns City, ",,,,PA,16041,US,,,,,,,,,INV-1084,PO 17181418,4/16/2018,5/16/2018,,232.34,0,232.34,0,,"Ship to: Sugarcreek Elementary School ATTN: Whitney Graboski 1290 SR 268 Cowansville, PA 16218",0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,Apr-18,Direct,United States,US
Karns City Area School District,,1446 Kittanning Pike,"Karns City, ",,,,PA,16041,US,,,,,,,,,INV-1083,PO 17181429,4/16/2018,5/16/2018,,232.34,0,232.34,0,AS0001,HUE Animation Studio (Blue),3,69.95,,209.85,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,153.580995,Apr-18,Direct,United States,US
Karns City Area School District,,1446 Kittanning Pike,"Karns City, ",,,,PA,16041,US,,,,,,,,,INV-1083,PO 17181429,4/16/2018,5/16/2018,,232.34,0,232.34,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,16.45955005,Apr-18,Direct,United States,US
Karns City Area School District,,1446 Kittanning Pike,"Karns City, ",,,,PA,16041,US,,,,,,,,,INV-1083,PO 17181429,4/16/2018,5/16/2018,,232.34,0,232.34,0,,"Chicora Elementary School ATTN: Whitney Graboski 205 Kittanning Street Chicora, PA. 16025",0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,Apr-18,Direct,United States,US
Charles W. Eliot Middle School,annissa.coley@clevelandmetroschools.org,3388 Creekside Trail,"Cuyahoga Falls, ",,,,OH ,44223,US,,,,,,,,,INV-1082,TRIAL,4/13/2018,5/13/2018,,79.94,0,79.94,0,PC0001,HUE HD Pro Camera (Blue),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,Apr-18,Direct,United States,US
